Student ID,student_name,gender,grade,school_name,reading_score,math_score,,over
37955,Michael Farmer,M,12th,Thomas High School,96,75,,85.5
37956,Jennifer Anderson,F,9th,Thomas High School,77,86,,81.5
37957,Bernard Mercer,M,11th,Thomas High School,99,96,,97.5
37958,David Graves,M,9th,Thomas High School,97,98,,97.5
37959,Kent Becker,M,10th,Thomas High School,97,88,,92.5
37960,David Campbell,M,10th,Thomas High School,73,97,,85
37961,Jonathon Cardenas,M,9th,Thomas High School,83,79,,81
37962,Haley Williamson,F,9th,Thomas High School,74,88,,81
37963,Lisa Barton,F,9th,Thomas High School,97,98,,97.5
37964,Cynthia Rodriguez,F,9th,Thomas High School,93,96,,94.5
37965,Mr. Andrew Summers,M,12th,Thomas High School,87,98,,92.5
37966,Jennifer Sanders,F,10th,Thomas High School,90,93,,91.5
37967,April Smith,F,12th,Thomas High School,84,92,,88
37968,Claire Murray,F,12th,Thomas High School,80,91,,85.5
37969,Joseph Hughes,M,9th,Thomas High School,76,94,,85
37970,Stephen Arnold,M,12th,Thomas High School,85,76,,80.5
37971,Maria Crawford,F,10th,Thomas High School,79,70,,74.5
37972,Anthony Walker,M,11th,Thomas High School,99,76,,87.5
37973,Karen Mclean,F,9th,Thomas High School,98,78,,88
37974,Brian Johnson,M,12th,Thomas High School,94,82,,88
37975,Brittney Ramirez,F,11th,Thomas High School,73,90,,81.5
37976,Austin King,M,11th,Thomas High School,88,84,,86
37977,Joshua Hammond,M,11th,Thomas High School,96,92,,94
37978,Erika Wood,F,12th,Thomas High School,70,96,,83
37979,Christopher Carson,M,9th,Thomas High School,70,76,,73
37980,Jacob Alvarez,M,9th,Thomas High School,71,82,,76.5
37981,Kayla Baldwin,F,12th,Thomas High School,69,96,,82.5
37982,Monica Evans,F,10th,Thomas High School,88,74,,81
37983,Joseph Willis,M,10th,Thomas High School,86,91,,88.5
37984,Kara Gardner,F,11th,Thomas High School,81,69,,75
37985,Gabriel Hayes,M,11th,Thomas High School,93,79,,86
37986,Alicia Rhodes,F,9th,Thomas High School,92,80,,86
37987,Angela Diaz,F,11th,Thomas High School,74,91,,82.5
37988,Michael Ortiz,M,11th,Thomas High School,91,91,,91
37989,Mark Atkins,M,12th,Thomas High School,69,94,,81.5
37990,Susan Gregory,F,11th,Thomas High School,78,77,,77.5
37991,Samantha Keller,F,10th,Thomas High School,69,79,,74
37992,Jacob Sanchez,M,10th,Thomas High School,73,85,,79
37993,Kenneth Wallace,M,9th,Thomas High School,89,79,,84
37994,Kevin Rivera,M,10th,Thomas High School,96,84,,90
37995,Jose Smith,M,12th,Thomas High School,86,96,,91
37996,Mary Kim,F,9th,Thomas High School,79,71,,75
37997,Darlene Hunt,F,10th,Thomas High School,69,71,,70
37998,Deanna Ford,F,10th,Thomas High School,93,86,,89.5
37999,John Stewart,M,9th,Thomas High School,86,83,,84.5
38000,Antonio Dunn,M,12th,Thomas High School,97,96,,96.5
38001,Stephanie Pham,F,9th,Thomas High School,90,96,,93
38002,Keith Smith,M,11th,Thomas High School,93,78,,85.5
38003,Steven Holmes,M,12th,Thomas High School,98,74,,86
38004,Ashley Mendez,F,12th,Thomas High School,75,94,,84.5
38005,Jermaine White,M,12th,Thomas High School,94,69,,81.5
38006,Paul Torres,M,10th,Thomas High School,92,92,,92
38007,Jill Sanchez,F,9th,Thomas High School,90,76,,83
38008,Denise Sherman,F,9th,Thomas High School,75,76,,75.5
38009,Timothy Benson,M,12th,Thomas High School,92,95,,93.5
38010,Katherine Anderson,F,9th,Thomas High School,94,74,,84
38011,Sara Robinson,F,11th,Thomas High School,72,72,,72
38012,Donna Phillips,F,12th,Thomas High School,82,77,,79.5
38013,Preston Ortiz,M,9th,Thomas High School,92,84,,88
38014,Jacob Vazquez,M,11th,Thomas High School,69,84,,76.5
38015,Gary Santiago,M,10th,Thomas High School,84,78,,81
38016,Theresa Sparks,F,10th,Thomas High School,93,83,,88
38017,Matthew Rodriguez,M,9th,Thomas High School,78,87,,82.5
38018,Amber Hood,F,12th,Thomas High School,91,85,,88
38019,Robert Wilkinson,M,11th,Thomas High School,92,80,,86
38020,Jade Black,F,10th,Thomas High School,99,83,,91
38021,Amy Kirby,F,12th,Thomas High School,76,74,,75
38022,Amanda Fields,F,10th,Thomas High School,87,82,,84.5
38023,Caroline Smith,F,12th,Thomas High School,98,91,,94.5
38024,Michael Knight,M,12th,Thomas High School,99,75,,87
38025,Hunter Garcia,M,9th,Thomas High School,85,68,,76.5
38026,Samantha Stone,F,10th,Thomas High School,97,79,,88
38027,Christian Smith,M,12th,Thomas High School,88,68,,78
38028,Victoria Mullen,F,9th,Thomas High School,69,86,,77.5
38029,Julie Alvarez,F,9th,Thomas High School,98,95,,96.5
38030,Chris Bennett,M,11th,Thomas High School,73,90,,81.5
38031,Jeffrey Hudson,M,11th,Thomas High School,89,72,,80.5
38032,Anthony Bell,M,12th,Thomas High School,85,76,,80.5
38033,Angela Rodriguez,F,11th,Thomas High School,81,91,,86
38034,Suzanne Odonnell,F,10th,Thomas High School,75,91,,83
38035,James Esparza,M,9th,Thomas High School,98,93,,95.5
38036,Crystal Hodge,F,11th,Thomas High School,88,88,,88
38037,Dr. Kimberly Ramos,F,9th,Thomas High School,77,75,,76
38038,Melissa Payne,F,12th,Thomas High School,70,68,,69
38039,Alicia Thompson,F,9th,Thomas High School,74,86,,80
38040,Holly Coleman,F,11th,Thomas High School,82,97,,89.5
38041,Vanessa Parker,F,10th,Thomas High School,97,68,,82.5
38042,Megan Campbell,F,9th,Thomas High School,84,86,,85
38043,Steve Cardenas,M,9th,Thomas High School,72,90,,81
38044,Patricia Lewis,F,12th,Thomas High School,88,76,,82
38045,Paul Paul,M,11th,Thomas High School,89,88,,88.5
38046,Bryan Simmons,M,11th,Thomas High School,93,68,,80.5
38047,Alice Carson,F,9th,Thomas High School,69,72,,70.5
38048,April Ellison,F,11th,Thomas High School,87,75,,81
38049,Danielle Jensen,F,10th,Thomas High School,98,73,,85.5
38050,Denise Thompson,F,11th,Thomas High School,72,70,,71
38051,Thomas Phillips,M,11th,Thomas High School,76,84,,80
38052,Michael Jackson,M,10th,Thomas High School,98,69,,83.5
38053,Brianna Martin,F,12th,Thomas High School,84,70,,77
38054,William Patterson,M,11th,Thomas High School,87,89,,88
38055,Rachel Hill,F,10th,Thomas High School,79,84,,81.5
38056,Marissa Martinez,F,12th,Thomas High School,92,86,,89
38057,Lisa Ramos,F,9th,Thomas High School,88,87,,87.5
38058,Daniel Franklin,M,9th,Thomas High School,78,85,,81.5
38059,Alan Harmon,M,12th,Thomas High School,77,69,,73
38060,Rachel Smith,F,9th,Thomas High School,94,68,,81
38061,Thomas Meyer DVM,M,9th,Thomas High School,89,72,,80.5
38062,Alejandro Gould,M,9th,Thomas High School,84,88,,86
38063,Troy Foster MD,M,9th,Thomas High School,76,70,,73
38064,Kevin Smith,M,12th,Thomas High School,79,83,,81
38065,Jordan Jones,F,10th,Thomas High School,90,87,,88.5
38066,Kyle Sanchez,M,12th,Thomas High School,87,78,,82.5
38067,Jeremy Aguilar,M,11th,Thomas High School,80,75,,77.5
38068,Daniel Galvan,M,9th,Thomas High School,88,90,,89
38069,Jennifer Rogers,F,11th,Thomas High School,93,87,,90
38070,Kristie Duffy,F,11th,Thomas High School,97,86,,91.5
38071,Blake Pope,M,11th,Thomas High School,97,95,,96
38072,Sarah Chapman,F,10th,Thomas High School,86,68,,77
38073,Donald Miller,M,9th,Thomas High School,96,69,,82.5
38074,Brittney Bates,F,11th,Thomas High School,98,84,,91
38075,Edward Howard,M,12th,Thomas High School,99,74,,86.5
38076,Jennifer Wilson,F,9th,Thomas High School,81,94,,87.5
38077,Courtney Turner,F,12th,Thomas High School,76,70,,73
38078,Cynthia Mcbride,F,10th,Thomas High School,94,72,,83
38079,Stephen Cruz,M,9th,Thomas High School,88,75,,81.5
38080,William Ellis,M,11th,Thomas High School,78,97,,87.5
38081,Stephanie Nguyen,F,11th,Thomas High School,82,87,,84.5
38082,Michael Walters,M,11th,Thomas High School,74,88,,81
38083,Wendy Douglas,F,10th,Thomas High School,69,87,,78
38084,John Hernandez DVM,M,12th,Thomas High School,99,84,,91.5
38085,Miranda Brown,F,11th,Thomas High School,69,92,,80.5
38086,George Hobbs,M,10th,Thomas High School,86,95,,90.5
38087,Valerie Krueger DDS,F,9th,Thomas High School,81,88,,84.5
38088,Ashley Strickland,F,9th,Thomas High School,71,92,,81.5
38089,Amanda Johnson,F,9th,Thomas High School,85,93,,89
38090,Carol Valdez DDS,F,11th,Thomas High School,76,98,,87
38091,Kyle Macdonald,M,12th,Thomas High School,88,69,,78.5
38092,Misty Anderson,F,11th,Thomas High School,73,98,,85.5
38093,William Jordan,M,10th,Thomas High School,80,72,,76
38094,William Potts,M,10th,Thomas High School,90,74,,82
38095,Dr. Jay Johnson DDS,M,12th,Thomas High School,90,99,,94.5
38096,Kristina Mason,F,12th,Thomas High School,87,94,,90.5
38097,Kimberly Conway,F,10th,Thomas High School,73,95,,84
38098,Rebecca Jones,F,12th,Thomas High School,75,88,,81.5
38099,Gina Hernandez,F,12th,Thomas High School,95,91,,93
38100,Holly Moreno,F,9th,Thomas High School,75,78,,76.5
38101,Brenda Holloway DVM,F,11th,Thomas High School,73,92,,82.5
38102,Nicholas Mclean,M,9th,Thomas High School,99,91,,95
38103,Jordan Maxwell,F,11th,Thomas High School,76,68,,72
38104,Erin Mcguire,F,9th,Thomas High School,71,98,,84.5
38105,Ricky Henry,M,9th,Thomas High School,94,87,,90.5
38106,Adam Lynch,M,11th,Thomas High School,95,99,,97
38107,David Gutierrez,M,10th,Thomas High School,86,93,,89.5
38108,David Armstrong,M,9th,Thomas High School,86,78,,82
38109,Brandon Tapia,M,11th,Thomas High School,97,84,,90.5
38110,Isabel Bradford,F,12th,Thomas High School,89,85,,87
38111,Phillip Beasley,M,12th,Thomas High School,98,76,,87
38112,Aimee Olsen,F,11th,Thomas High School,86,92,,89
38113,Brian Sullivan,M,9th,Thomas High School,69,85,,77
38114,Mary Pace,F,11th,Thomas High School,87,96,,91.5
38115,Laura Gonzalez,F,9th,Thomas High School,74,77,,75.5
38116,Randy Walker,M,9th,Thomas High School,96,90,,93
38117,Sarah Cohen,F,11th,Thomas High School,94,93,,93.5
38118,Donald Martinez,M,10th,Thomas High School,70,68,,69
38119,Wanda Hall,F,11th,Thomas High School,93,91,,92
38120,Glenn Howe,M,11th,Thomas High School,77,91,,84
38121,Brian Bell,M,12th,Thomas High School,79,88,,83.5
38122,Shelby Patrick,F,9th,Thomas High School,91,78,,84.5
38123,Anthony Castro,M,9th,Thomas High School,85,80,,82.5
38124,Blake Horn,M,11th,Thomas High School,79,84,,81.5
38125,Jessica Kidd,F,11th,Thomas High School,92,98,,95
38126,Christie Jones,F,9th,Thomas High School,97,93,,95
38127,Michael Franco,M,9th,Thomas High School,80,99,,89.5
38128,Christopher Jones,M,11th,Thomas High School,80,77,,78.5
38129,Ashley Brown,F,10th,Thomas High School,86,89,,87.5
38130,William Wolf,M,12th,Thomas High School,93,92,,92.5
38131,Mary Hawkins,F,12th,Thomas High School,69,75,,72
38132,Colton Le,M,10th,Thomas High School,80,88,,84
38133,Jessica Oconnor,F,9th,Thomas High School,75,69,,72
38134,David Wu,M,11th,Thomas High School,88,79,,83.5
38135,William Parsons,M,12th,Thomas High School,86,68,,77
38136,Ricky Perez,M,9th,Thomas High School,93,73,,83
38137,Jeffrey Anderson,M,11th,Thomas High School,81,95,,88
38138,Thomas Perez,M,12th,Thomas High School,92,72,,82
38139,Lucas Cox,M,12th,Thomas High School,69,74,,71.5
38140,Aaron Perez,M,9th,Thomas High School,75,81,,78
38141,Wendy Parker MD,F,9th,Thomas High School,93,92,,92.5
38142,George Bailey,M,12th,Thomas High School,72,97,,84.5
38143,Richard Mullins,M,11th,Thomas High School,89,86,,87.5
38144,Andre Ramirez,M,11th,Thomas High School,86,68,,77
38145,Margaret Brown,F,9th,Thomas High School,73,99,,86
38146,Ryan Munoz,M,11th,Thomas High School,93,71,,82
38147,Sharon Barker,F,9th,Thomas High School,75,70,,72.5
38148,Benjamin Singleton,M,10th,Thomas High School,99,82,,90.5
38149,Megan Soto,F,11th,Thomas High School,72,77,,74.5
38150,Jillian Ashley,F,10th,Thomas High School,91,83,,87
38151,Maria Foster,F,10th,Thomas High School,84,88,,86
38152,Riley Horn,M,10th,Thomas High School,80,79,,79.5
38153,Andrew Daniels,M,11th,Thomas High School,72,70,,71
38154,Madison Castaneda,F,10th,Thomas High School,81,75,,78
38155,Krystal Reid,F,11th,Thomas High School,76,87,,81.5
38156,Stephanie Rogers,F,9th,Thomas High School,77,70,,73.5
38157,Chad Hurley,M,12th,Thomas High School,74,94,,84
38158,Dwayne Soto,M,10th,Thomas High School,78,79,,78.5
38159,Jennifer Cohen,F,9th,Thomas High School,87,89,,88
38160,Kathy Lee,F,9th,Thomas High School,84,71,,77.5
38161,Claudia Johnston,F,12th,Thomas High School,79,97,,88
38162,Stephanie Bailey,F,10th,Thomas High School,81,76,,78.5
38163,Kevin Mejia,M,12th,Thomas High School,73,73,,73
38164,Robert Aguilar,M,10th,Thomas High School,90,71,,80.5
38165,Beverly Cox,F,11th,Thomas High School,81,98,,89.5
38166,Carly Andrews,F,12th,Thomas High School,86,68,,77
38167,Michelle Morris,F,12th,Thomas High School,79,99,,89
38168,Timothy Melendez,M,10th,Thomas High School,84,71,,77.5
38169,Regina Reeves,F,10th,Thomas High School,90,71,,80.5
38170,Crystal Goodwin,F,12th,Thomas High School,81,93,,87
38171,Alison Hunter,F,12th,Thomas High School,73,81,,77
38172,Kayla Anderson,F,10th,Thomas High School,98,87,,92.5
38173,Kara Spears,F,11th,Thomas High School,71,99,,85
38174,Michelle Peterson,F,12th,Thomas High School,87,91,,89
38175,Joseph Pace,M,12th,Thomas High School,70,69,,69.5
38176,Phillip Thomas,M,12th,Thomas High School,78,72,,75
38177,Teresa Smith,F,11th,Thomas High School,75,77,,76
38178,Kim Smith DVM,F,10th,Thomas High School,74,75,,74.5
38179,Nathan Robinson,M,9th,Thomas High School,70,99,,84.5
38180,David Cox,M,11th,Thomas High School,94,98,,96
38181,Lauren Barton,F,11th,Thomas High School,86,82,,84
38182,Joshua Little,M,12th,Thomas High School,81,83,,82
38183,Marie Miller,F,11th,Thomas High School,80,71,,75.5
38184,Richard Miller,M,12th,Thomas High School,85,79,,82
38185,Carolyn Stewart,F,12th,Thomas High School,99,68,,83.5
38186,Andrew Burgess,M,9th,Thomas High School,73,74,,73.5
38187,Sarah Smith,F,10th,Thomas High School,95,68,,81.5
38188,James Aguilar,M,10th,Thomas High School,94,99,,96.5
38189,Tammy Larson,F,9th,Thomas High School,97,74,,85.5
38190,Janet Roth,F,9th,Thomas High School,78,75,,76.5
38191,Karen Ellis,F,10th,Thomas High School,81,74,,77.5
38192,Suzanne Anderson,F,9th,Thomas High School,96,83,,89.5
38193,Breanna Aguilar,F,10th,Thomas High School,81,91,,86
38194,Andrew Dickerson,M,12th,Thomas High School,82,88,,85
38195,Kathleen Patrick,F,9th,Thomas High School,96,76,,86
38196,Johnny Matthews,M,11th,Thomas High School,93,74,,83.5
38197,Valerie Woods,F,11th,Thomas High School,85,79,,82
38198,Tamara Watkins,F,11th,Thomas High School,76,97,,86.5
38199,Lisa Carlson,F,12th,Thomas High School,71,97,,84
38200,David Becker,M,10th,Thomas High School,98,71,,84.5
38201,Nathaniel Wood,M,12th,Thomas High School,72,75,,73.5
38202,Eric Barton,M,10th,Thomas High School,76,90,,83
38203,Brianna Lynn,F,10th,Thomas High School,72,76,,74
38204,Emily James,F,12th,Thomas High School,84,86,,85
38205,Jeremy Hernandez,M,10th,Thomas High School,96,72,,84
38206,Traci White,F,10th,Thomas High School,82,92,,87
38207,Emma Palmer,F,9th,Thomas High School,92,70,,81
38208,Christine Garcia,F,9th,Thomas High School,83,69,,76
38209,Kimberly Bond,F,10th,Thomas High School,78,73,,75.5
38210,Darrell Oconnell,M,11th,Thomas High School,81,70,,75.5
38211,Anthony Page,M,11th,Thomas High School,87,89,,88
38212,Richard Prince,M,11th,Thomas High School,70,80,,75
38213,Vicki Miller,F,10th,Thomas High School,69,68,,68.5
38214,Teresa Stevenson,F,9th,Thomas High School,81,68,,74.5
38215,Renee Gill,F,11th,Thomas High School,82,69,,75.5
38216,Robert Moore,M,11th,Thomas High School,94,92,,93
38217,Lisa Moore,F,10th,Thomas High School,82,87,,84.5
38218,Marcus Romero,M,11th,Thomas High School,83,95,,89
38219,Crystal Oliver,F,12th,Thomas High School,82,82,,82
38220,Carrie Mora,F,12th,Thomas High School,98,91,,94.5
38221,Kevin Stewart,M,12th,Thomas High School,92,74,,83
38222,Lauren Daniels,F,9th,Thomas High School,83,94,,88.5
38223,Christina Rivera,F,12th,Thomas High School,74,78,,76
38224,Robin Perez,F,9th,Thomas High School,78,86,,82
38225,Terry Anderson,M,9th,Thomas High School,70,80,,75
38226,Lisa Brown,F,10th,Thomas High School,85,85,,85
38227,Kristi Wells,F,10th,Thomas High School,89,89,,89
38228,Megan Robertson,F,9th,Thomas High School,85,80,,82.5
38229,Collin Harvey,M,11th,Thomas High School,81,74,,77.5
38230,Edward Anderson,M,12th,Thomas High School,81,93,,87
38231,Amanda Morales,F,11th,Thomas High School,70,84,,77
38232,Daniel Brown,M,10th,Thomas High School,83,85,,84
38233,Scott Johnson,M,9th,Thomas High School,86,99,,92.5
38234,Nicole Rowe,F,10th,Thomas High School,85,76,,80.5
38235,Patricia Sanders,F,9th,Thomas High School,74,75,,74.5
38236,Christopher Perry,M,12th,Thomas High School,85,97,,91
38237,Mark Nichols,M,10th,Thomas High School,72,78,,75
38238,Joseph Ross,M,9th,Thomas High School,71,76,,73.5
38239,Nathaniel Owens,M,10th,Thomas High School,84,71,,77.5
38240,Kristi Sanchez,F,12th,Thomas High School,95,86,,90.5
38241,Jennifer Hunt,F,11th,Thomas High School,81,91,,86
38242,Lisa Burton,F,12th,Thomas High School,76,69,,72.5
38243,Kristen Garcia,F,11th,Thomas High School,86,99,,92.5
38244,Erica Watkins,F,10th,Thomas High School,72,75,,73.5
38245,Elizabeth Cook,F,11th,Thomas High School,87,81,,84
38246,Ryan Romero,M,11th,Thomas High School,75,70,,72.5
38247,Michael Bray,M,9th,Thomas High School,77,75,,76
38248,Ann Taylor,F,11th,Thomas High School,97,96,,96.5
38249,Timothy Johnson,M,12th,Thomas High School,97,89,,93
38250,Victor Sharp,M,11th,Thomas High School,95,80,,87.5
38251,Stacy Oconnell,F,12th,Thomas High School,89,77,,83
38252,Jacqueline Green,F,9th,Thomas High School,94,96,,95
38253,Edward Solomon,M,10th,Thomas High School,95,90,,92.5
38254,Christine Lyons,F,11th,Thomas High School,93,91,,92
38255,Jordan Mueller,F,10th,Thomas High School,95,70,,82.5
38256,Jessica Wade,F,10th,Thomas High School,82,71,,76.5
38257,Hannah Hudson,F,11th,Thomas High School,88,68,,78
38258,Dorothy Cervantes,F,11th,Thomas High School,74,74,,74
38259,Cassandra Evans,F,10th,Thomas High School,76,76,,76
38260,Anthony Woods,M,12th,Thomas High School,95,69,,82
38261,Olivia Pratt,F,9th,Thomas High School,81,73,,77
38262,Kenneth Baker,M,9th,Thomas High School,70,96,,83
38263,John Boyd,M,11th,Thomas High School,82,69,,75.5
38264,Jesse Wilson,M,10th,Thomas High School,84,93,,88.5
38265,Jesse Gilbert,M,9th,Thomas High School,99,90,,94.5
38266,David Turner,M,10th,Thomas High School,72,87,,79.5
38267,Richard Thomas,M,9th,Thomas High School,92,80,,86
38268,Paul Thompson,M,11th,Thomas High School,81,81,,81
38269,Cody Thompson,M,9th,Thomas High School,79,81,,80
38270,Lindsey Ortiz,F,9th,Thomas High School,90,84,,87
38271,Charles Holland,M,9th,Thomas High School,74,78,,76
38272,Michelle Kelly,F,9th,Thomas High School,93,69,,81
38273,Kristina Arias,F,11th,Thomas High School,82,84,,83
38274,Ryan Gonzalez,M,11th,Thomas High School,75,96,,85.5
38275,Wayne Shepherd,M,11th,Thomas High School,85,74,,79.5
38276,Matthew Campbell,M,10th,Thomas High School,82,84,,83
38277,Yolanda Brooks,F,10th,Thomas High School,74,82,,78
38278,Timothy Gray,M,11th,Thomas High School,81,83,,82
38279,Brett Chambers,M,9th,Thomas High School,71,89,,80
38280,Curtis Parker,M,11th,Thomas High School,71,78,,74.5
38281,Hector Romero,M,11th,Thomas High School,69,85,,77
38282,Norman Moreno,M,9th,Thomas High School,72,95,,83.5
38283,Michael Hoffman,M,11th,Thomas High School,81,89,,85
38284,Natalie Gardner,F,10th,Thomas High School,81,77,,79
38285,Diane Ray,F,10th,Thomas High School,77,75,,76
38286,Pam Ellis,F,12th,Thomas High School,95,87,,91
38287,Stephanie Sandoval,F,9th,Thomas High School,86,74,,80
38288,Laura Ramos,F,11th,Thomas High School,73,99,,86
38289,Danielle Acosta,F,12th,Thomas High School,93,75,,84
38290,Terri Guerra,F,9th,Thomas High School,77,78,,77.5
38291,Frank Ramirez,M,10th,Thomas High School,90,76,,83
38292,Jessica Williams,F,9th,Thomas High School,98,88,,93
38293,Tina Greer,F,11th,Thomas High School,85,83,,84
38294,Melissa Martin,F,9th,Thomas High School,72,81,,76.5
38295,Kristy Harris,F,11th,Thomas High School,93,70,,81.5
38296,Larry Weber,M,9th,Thomas High School,88,91,,89.5
38297,Anna Lewis,F,12th,Thomas High School,75,92,,83.5
38298,Mr. Wesley Fields MD,M,10th,Thomas High School,73,69,,71
38299,Aaron Holmes,M,10th,Thomas High School,76,72,,74
38300,Michael Vasquez,M,11th,Thomas High School,84,94,,89
